id,fips,statecode,state,county,jail,provider_name_2008,provider_type_2008,treated_2008,deaths_2008,adp_2008,mortality_rate_2008,suicide_deaths_2008,overdose_deaths_2008,illness_deaths_2008,illness_suicide_overdose_rate_2008,other_deaths_2008,homicide_deaths_2008,accident_deaths_2008,provider_name_2009,provider_type_2009,treated_2009,deaths_2009,adp_2009,mortality_rate_2009,suicide_deaths_2009,overdose_deaths_2009,illness_deaths_2009,illness_suicide_overdose_rate_2009,other_deaths_2009,homicide_deaths_2009,accident_deaths_2009,provider_name_2010,provider_type_2010,treated_2010,deaths_2010,adp_2010,mortality_rate_2010,suicide_deaths_2010,overdose_deaths_2010,illness_deaths_2010,illness_suicide_overdose_rate_2010,other_deaths_2010,homicide_deaths_2010,accident_deaths_2010,provider_name_2011,provider_type_2011,treated_2011,deaths_2011,adp_2011,mortality_rate_2011,suicide_deaths_2011,overdose_deaths_2011,illness_deaths_2011,illness_suicide_overdose_rate_2011,other_deaths_2011,homicide_deaths_2011,accident_deaths_2011,provider_name_2012,provider_type_2012,treated_2012,deaths_2012,adp_2012,mortality_rate_2012,suicide_deaths_2012,overdose_deaths_2012,illness_deaths_2012,illness_suicide_overdose_rate_2012,other_deaths_2012,homicide_deaths_2012,accident_deaths_2012,provider_name_2013,provider_type_2013,treated_2013,deaths_2013,adp_2013,mortality_rate_2013,suicide_deaths_2013,overdose_deaths_2013,illness_deaths_2013,illness_suicide_overdose_rate_2013,other_deaths_2013,homicide_deaths_2013,accident_deaths_2013,provider_name_2014,provider_type_2014,treated_2014,deaths_2014,adp_2014,mortality_rate_2014,suicide_deaths_2014,overdose_deaths_2014,illness_deaths_2014,illness_suicide_overdose_rate_2014,other_deaths_2014,homicide_deaths_2014,accident_deaths_2014,provider_name_2015,provider_type_2015,treated_2015,deaths_2015,adp_2015,mortality_rate_2015,suicide_deaths_2015,overdose_deaths_2015,illness_deaths_2015,illness_suicide_overdose_rate_2015,other_deaths_2015,homicide_deaths_2015,accident_deaths_2015,provider_name_2016,provider_type_2016,treated_2016,deaths_2016,adp_2016,mortality_rate_2016,suicide_deaths_2016,overdose_deaths_2016,illness_deaths_2016,illness_suicide_overdose_rate_2016,other_deaths_2016,homicide_deaths_2016,accident_deaths_2016,provider_name_2017,provider_type_2017,treated_2017,deaths_2017,adp_2017,mortality_rate_2017,suicide_deaths_2017,overdose_deaths_2017,illness_deaths_2017,illness_suicide_overdose_rate_2017,other_deaths_2017,homicide_deaths_2017,accident_deaths_2017,provider_name_2018,provider_type_2018,treated_2018,deaths_2018,adp_2018,mortality_rate_2018,suicide_deaths_2018,overdose_deaths_2018,illness_deaths_2018,illness_suicide_overdose_rate_2018,other_deaths_2018,homicide_deaths_2018,accident_deaths_2018,provider_name_2019,provider_type_2019,treated_2019,deaths_2019,adp_2019,mortality_rate_2019,suicide_deaths_2019,overdose_deaths_2019,illness_deaths_2019,illness_suicide_overdose_rate_2019,other_deaths_2019,homicide_deaths_2019,accident_deaths_2019
10,1103,AL,Alabama,Morgan,Morgan County Corr. Facility,Southern Health Partners,private,1,0,420,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,483,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,495,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,453,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,485,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,1,517,1.93423597678917,0,0,1,1.93423597678917,0,0,0,Southern Health Partners,private,1,0,510,0,0,0,0,0,0,0,0,Southern Health Partners/Quality Correctional Health Care,private,1,0,545,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,547,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,563,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,1,575,1.73913043478261,0,1,0,1.73913043478261,0,0,0,Quality Correctional Health Care,private,1,3,618,4.85436893203884,0,3,0,4.85436893203884,0,0,0
11,1117,AL,Alabama,Shelby,Shelby County Jail,Prison Healthcare LLC,private,1,3,466,6.43776824034335,1,,,2.14592274678112,,,,Prison Healthcare LLC,private,1,0,516,0,0,0,0,0,0,0,0,Prison Healthcare LLC,private,1,1,372,2.68817204301075,1,0,0,2.68817204301075,0,0,0,Prison Healthcare LLC,private,1,0,410,0,0,0,0,0,0,0,0,Prison Healthcare LLC,private,1,0,404,0,0,0,0,0,0,0,0,Prison Healthcare LLC,private,1,1,373,2.68096514745308,1,0,0,2.68096514745308,0,0,0,Prison Healthcare LLC/Quality Correctional Health Care,private,1,1,435,2.29885057471264,,,,0,,,,Quality Correctional Health Care,private,1,0,435,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,444,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,491,0,0,0,0,0,0,0,0,Quality Correctional Health Care,private,1,0,498,0,0,0,0,0,0,0,0,Quality Correctional Health Care/Southern Health Partners,private,1,0,456,0,0,0,0,0,0,0,0
12,1125,AL,Alabama,Tuscaloosa,Tuscaloosa County Jail,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,625,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,642,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,620,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,621,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,644,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,643,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,623,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,1,584,1.71232876712329,0,0,1,1.71232876712329,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,527,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,516,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,589,0,0,0,0,0,0,0,0,"Whatley Health Services (Tuscaloosa, AL)",private,1,0,584,0,0,0,0,0,0,0,0
14,4003,AZ,Arizona,Cochise,Cochise County Jail,public,public,0,0,288,0,0,0,0,0,0,0,0,public,public,0,0,307,0,0,0,0,0,0,0,0,public,public,0,3,275,10.9090909090909,1,0,2,10.9090909090909,0,0,0,public,public,0,0,284,0,0,0,0,0,0,0,0,public,public,0,0,280,0,0,0,0,0,0,0,0,public,public,0,1,256,3.90625,1,0,0,3.90625,0,0,0,public,public,0,0,220,0,0,0,0,0,0,0,0,public,public,0,1,251,3.98406374501992,1,0,0,3.98406374501992,0,0,0,public,public,0,1,246,4.0650406504065,0,0,1,4.0650406504065,0,0,0,public,public,0,1,242,4.13223140495868,0,0,1,4.13223140495868,0,0,0,public,public,0,1,247,4.04858299595142,1,0,0,4.04858299595142,0,0,0,,,,2,255.74,7.82044263705326,0,0,2,7.82044263705326,0,0,0
15,4005,AZ,Arizona,Coconino,Coconino County Jail,public,public,0,0,471,0,0,0,0,0,0,0,0,public,public,0,0,507,0,0,0,0,0,0,0,0,public,public,0,0,501,0,0,0,0,0,0,0,0,public,public,0,1,513,1.94931773879142,0,0,1,1.94931773879142,0,0,0,public,public,0,0,509,0,0,0,0,0,0,0,0,public,public,0,0,493,0,0,0,0,0,0,0,0,public,public,0,3,468,6.41025641025641,2,0,0,4.27350427350427,0,1,0,public,public,0,0,473,0,0,0,0,0,0,0,0,public,public,0,0,467,0,0,0,0,0,0,0,0,public,public,0,0,457,0,0,0,0,0,0,0,0,public,public,0,0,421,0,0,0,0,0,0,0,0,public,public,0,2,499.8,4.0016006402561,0,0,2,4.0016006402561,0,0,0
16,4007,AZ,Arizona,Gila,Gila County Jails,public,public,0,0,182,0,0,0,0,0,0,0,0,public,public,0,0,158,0,0,0,0,0,0,0,0,public,public,0,0,148,0,0,0,0,0,0,0,0,public,public,0,0,142,0,0,0,0,0,0,0,0,public,public,0,0,144,0,0,0,0,0,0,0,0,public,public,0,0,162,0,0,0,0,0,0,0,0,public,public,0,0,151,0,0,0,0,0,0,0,0,public,public,0,0,145,0,0,0,0,0,0,0,0,public,public,0,0,145,0,0,0,0,0,0,0,0,public,public,0,0,154,0,0,0,0,0,0,0,0,public,public,0,2,148,13.5135135135135,1,0,1,13.5135135135135,0,0,0,,,,,,,,,,,,,
17,4013,AZ,Arizona,Maricopa,Maricopa County Jail System,public,public,0,7,9244,0.757247944612722,1,0,3,0.43271311120727,2,1,0,public,public,0,4,8624,0.463821892393321,2,0,2,0.463821892393321,0,0,0,public,public,0,5,7569,0.660589245607082,2,0,2,0.528471396485665,0,1,0,public,public,0,3,7354,0.40794125645907,2,0,1,0.40794125645907,0,0,0,public,public,0,5,7831,0.638488060273273,0,0,4,0.510790448218618,0,0,1,public,public,0,9,8096,1.11166007905138,3,0,4,0.864624505928854,0,0,2,public,public,0,9,7996,1.1255627813907,2,0,3,0.625312656328164,0,4,0,public,public,0,11,7908,1.39099645928174,2,0,8,1.26454223571067,0,1,0,public,public,0,10,7408,1.34989200863931,3,0,5,1.07991360691145,1,0,1,public,public,0,11,7709,1.42690361914645,1,0,8,1.16746659748346,1,0,0,public,public,0,8,7454,1.07324926214113,0,0,8,1.07324926214113,8,0,0,,,,5,,,1,,3,,,,
18,4015,AZ,Arizona,Mohave,Mohave County Adult Detention Facility,Corizon Health,private,1,0,479,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,429,2.33100233100233,0,1,0,2.33100233100233,0,0,0,Corizon Health,private,1,1,335,2.98507462686567,0,1,0,2.98507462686567,0,0,0,Corizon Health,private,1,0,438,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,494,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,535,1.86915887850467,0,0,1,1.86915887850467,0,0,0,Corizon Health/Wellpath,private,1,1,519,1.92678227360308,0,0,1,1.92678227360308,0,0,0,Wellpath,private,1,0,452,0,0,0,0,0,0,0,0,Wellpath,private,1,1,454,2.20264317180617,0,0,1,2.20264317180617,0,0,0,Wellpath,private,1,3,510,5.88235294117647,2,0,0,3.92156862745098,0,1,0,Wellpath,private,1,2,482,4.149377593361,2,0,0,4.149377593361,0,0,0,Wellpath,private,1,2,562,3.55871886120996,1,0,1,3.55871886120996,0,0,0
19,4017,AZ,Arizona,Navajo,Navajo County Detention Center,public,public,0,0,352.98,0,0,0,0,0,0,0,0,public,public,0,0,367.3,0,0,0,0,0,0,0,0,public,public,0,0,341.58,0,0,0,0,0,0,0,0,public,public,0,0,314.53,0,0,0,0,0,0,0,0,public,public,0,0,296.97,0,0,0,0,0,0,0,0,public,public,0,0,296.01,0,0,0,0,0,0,0,0,public,public,0,1,234.93,4.25658706848849,1,0,0,4.25658706848849,0,0,0,public,public,0,1,294.18,3.39927935277721,0,0,0,0,0,1,0,public,public,0,0,281.08,0,0,0,0,0,0,0,0,public,public,0,0,285.45,0,0,0,0,0,0,0,0,public,public,0,0,292.28,0,0,0,0,0,0,0,0,public,public,0,0,290.56,0,0,0,0,0,0,0,0
20,4019,AZ,Arizona,Pima,Pima County Adult Detention Complex,Corizon Health/Wellpath,private,1,1,1913,0.522739153162572,0,0,1,0.522739153162572,0,0,0,Wellpath,private,1,2,1826,1.09529025191676,1,0,1,1.09529025191676,0,0,0,Wellpath,private,1,0,1636,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1687,0,0,0,0,0,0,0,0,Wellpath,private,1,0,1926,0,0,0,0,0,0,0,0,Wellpath,private,1,3,2037,1.47275405007364,1,1,,0.981836033382425,,,,Wellpath,private,1,2,1997,1.00150225338007,,1,,0.500751126690035,,,,Wellpath,private,1,7,1838,3.80848748639826,4,2,1,3.80848748639826,0,0,0,Wellpath,private,1,5,1850,2.7027027027027,1,,,0.540540540540541,,,,Wellpath,private,1,5,1866,2.67952840300107,3,,,1.60771704180064,,1,,Wellpath/Centurian,private,1,8,1844,4.33839479392625,2,1,4,3.79609544468547,,,,,,,4,1869,2.14018191546281,1,,1,1.07009095773141,,,1
21,4021,AZ,Arizona,Pinal,Pinal County Jail,public,public,0,3,1261,2.37906423473434,3,0,0,2.37906423473434,0,0,0,public,public,0,1,1260,0.793650793650794,1,0,0,0.793650793650794,0,0,0,public,public,0,0,1163,0,0,0,0,0,0,0,0,public,public,0,1,1176,0.850340136054422,1,0,0,0.850340136054422,0,0,0,public,public,0,0,1057,0,0,0,0,0,0,0,0,public,public,0,0,1102,0,0,0,0,0,0,0,0,public,public,0,0,904,0,0,0,0,0,0,0,0,public,public,0,4,853,4.68933177022274,0,3,0,3.51699882766706,0,1,0,public,public,0,2,932,2.14592274678112,0,0,2,2.14592274678112,0,0,0,public/Wexford Health Sources,private,1,1,500,2,0,0,1,2,0,0,0,Wexford Health Sources,private,1,2,496,4.03225806451613,1,0,1,4.03225806451613,0,0,0,Wexford Health Sources,private,1,0,515,0,0,0,0,0,0,0,0
22,4023,AZ,Arizona,Santa Cruz,Santa Cruz County Adult Detention Center,public,public,0,0,98,0,0,0,0,0,0,0,0,public,public,0,0,106,0,0,0,0,0,0,0,0,public,public,0,0,84,0,0,0,0,0,0,0,0,public,public,0,0,154,0,0,0,0,0,0,0,0,public,public,0,0,216,0,0,0,0,0,0,0,0,public,public,0,0,160,0,0,0,0,0,0,0,0,public,public,0,0,120,0,0,0,0,0,0,0,0,public,public,0,0,166,0,0,0,0,0,0,0,0,public,public,0,0,115,0,0,0,0,0,0,0,0,public,public,0,1,112,8.92857142857143,0,0,1,8.92857142857143,0,0,0,public,public,0,0,178.47,0,0,0,0,0,0,0,0,public,public,0,0,130,0,0,0,0,0,0,0,0
23,4025,AZ,Arizona,Yavapai,Yavapai County Camp Verde Facility,Wexford Health Sources,private,1,0,514,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,1,448,2.23214285714286,1,0,0,2.23214285714286,0,0,0,Wexford Health Sources,private,1,3,441,6.80272108843537,1,0,2,6.80272108843537,0,0,0,Wexford Health Sources,private,1,0,439,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,1,462,2.16450216450216,0,1,0,2.16450216450216,0,0,0,Wexford Health Sources,private,1,0,478,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,0,480,0,0,0,0,0,0,0,0,Wexford Health Sources,private,1,1,492,2.03252032520325,1,0,0,2.03252032520325,0,0,0,Wexford Health Sources,private,1,3,541,5.5452865064695,1,1,1,5.5452865064695,0,0,0,Wexford Health Sources,private,1,4,562,7.11743772241993,0,0,4,7.11743772241993,0,0,0,Wexford Health Sources,private,1,3,512,5.859375,1,0,2,5.859375,0,0,0,Wexford Health Sources,private,1,2,514,3.89105058365759,0,0,2,3.89105058365759,0,0,0
24,4027,AZ,Arizona,Yuma,Yuma County Detention Center,Wellpath,private,1,0,588,0,0,0,0,0,0,0,0,Wellpath,private,1,0,595,0,0,0,0,0,0,0,0,Wellpath,private,1,1,605,1.65289256198347,0,0,1,1.65289256198347,0,0,0,Wellpath,private,1,0,612,0,0,0,0,0,0,0,0,Wellpath,private,1,0,568,0,0,0,0,0,0,0,0,Wellpath,private,1,0,568,0,0,0,0,0,0,0,0,Wellpath,private,1,2,582,3.43642611683849,2,0,0,3.43642611683849,0,0,0,Wellpath,private,1,0,568,0,0,0,0,0,0,0,0,Wellpath,private,1,0,546,0,0,0,0,0,0,0,0,Wellpath,private,1,2,537,3.7243947858473,0,1,0,1.86219739292365,0,1,0,Wellpath,private,1,0,472,0,0,0,0,0,0,0,0,Wellpath,private,1,1,432.28,2.3133154436939,0,1,0,2.3133154436939,0,0,0
25,5007,AR,Arkansas,Benton,Benton County Detention Facility,public,public,0,0,521,0,0,0,0,0,0,0,0,public,public,0,0,495,0,0,0,0,0,0,0,0,public,public,0,0,527,0,0,0,0,0,0,0,0,public,public,0,0,466,0,0,0,0,0,0,0,0,public,public,0,1,450,2.22222222222222,0,0,1,2.22222222222222,0,0,0,public,public,0,0,549,0,0,0,0,0,0,0,0,public/Southern Health Partners,private,1,1,605,1.65289256198347,0,1,0,1.65289256198347,0,0,0,Southern Health Partners,private,1,0,569,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,514,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,591,0,0,0,0,0,0,0,0,Southern Health Partners/Turn-Key Health,private,1,0,617,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,677,0,0,0,0,0,0,0,0
26,5031,AR,Arkansas,Craighead,Craighead County Detention Center,public,public,0,0,356.11,0,0,0,0,0,0,0,0,public,public,0,0,412.98,0,0,0,0,0,0,0,0,public/Advanced Correctional Healthcare,private,1,0,404.58,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,424.71,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,386.14,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,333.48,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,365.09,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,335.32,2.98222593343672,0,1,0,2.98222593343672,0,0,0,Advanced Correctional Healthcare,private,1,0,313.69,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare/Turn-Key Health,private,1,0,287.46,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,307.47,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,331,0,0,0,0,0,0,0,0
27,5035,AR,Arkansas,Crittenden,Crittenden County Detention Center,public,public,0,1,237,4.21940928270042,0,0,1,4.21940928270042,0,0,0,public,public,0,0,275,0,0,0,0,0,0,0,0,public,public,0,0,312,0,0,0,0,0,0,0,0,public,public,0,0,221,0,0,0,0,0,0,0,0,public,public,0,1,243,4.11522633744856,0,0,1,4.11522633744856,0,0,0,public,public,0,1,298,3.35570469798658,0,0,1,3.35570469798658,0,0,0,public,public,0,1,306,3.26797385620915,1,0,0,3.26797385620915,0,0,0,public,public,0,0,231,0,0,0,0,0,0,0,0,public,public,0,0,182,0,0,0,0,0,0,0,0,public,public,0,0,201,0,0,0,0,0,0,0,0,public,public,0,1,193,5.18134715025907,1,0,0,5.18134715025907,0,0,0,public,public,0,0,221,0,0,0,0,0,0,0,0
28,5045,AR,Arkansas,Faulkner,Faulkner County Detention Center Unit 1&2,public,public,0,0,364,0,0,0,0,0,0,0,0,public,public,0,0,338,0,0,0,0,0,0,0,0,public,public,0,1,383,2.61096605744125,0,0,1,2.61096605744125,0,0,0,public,public,0,1,262,3.81679389312977,0,1,0,3.81679389312977,0,0,0,public,public,0,0,249,0,0,0,0,0,0,0,0,public,public,0,2,305,6.55737704918033,0,0,2,6.55737704918033,0,0,0,public,public,0,0,357,0,0,0,0,0,0,0,0,public,public,0,0,366,0,0,0,0,0,0,0,0,public,public,0,0,385,0,0,0,0,0,0,0,0,public,public,0,2,383,5.22193211488251,0,0,2,5.22193211488251,0,0,0,public,public,0,0,414,0,0,0,0,0,0,0,0,public,public,0,1,392,2.55102040816327,0,1,0,2.55102040816327,0,0,0
32,5069,AR,Arkansas,Jefferson,W.C. Brassell Adult Detention Center (Jefferson County),public,public,0,0,273,0,0,0,0,0,0,0,0,public,public,0,0,250,0,0,0,0,0,0,0,0,public,public,0,0,235,0,0,0,0,0,0,0,0,public,public,0,0,220,0,0,0,0,0,0,0,0,public,public,0,0,282,0,0,0,0,0,0,0,0,public,public,0,0,335,0,0,0,0,0,0,0,0,public,public,0,0,310,0,0,0,0,0,0,0,0,public,public,0,0,310,0,0,0,0,0,0,0,0,public,public,0,0,310,0,0,0,0,0,0,0,0,public,public,0,1,285,3.50877192982456,0,0,1,3.50877192982456,0,0,0,public,public,0,1,285,3.50877192982456,0,1,0,3.50877192982456,0,0,0,public,public,0,0,283,0,0,0,0,0,0,0,0
29,5091,AR,Arkansas,Miller,Miller County Jail,public,public,0,0,301,0,0,0,0,0,0,0,0,public,public,0,0,260,0,0,0,0,0,0,0,0,public,public,0,0,257,0,0,0,0,0,0,0,0,public,public,0,0,222,0,0,0,0,0,0,0,0,public,public,0,0,189,0,0,0,0,0,0,0,0,public,public,0,0,230,0,0,0,0,0,0,0,0,public,public,0,0,279,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,263,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,272,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,0,277,0,0,0,0,0,0,0,0,Southern Health Partners,private,1,3,281,10.6761565836299,0,0,3,10.6761565836299,0,0,0,Southern Health Partners,private,1,0,296,0,0,0,0,0,0,0,0
30,5119,AR,Arkansas,Pulaski,Pulaski County Regional Detention Facility,public,public,0,2,941,2.12539851222104,1,0,1,2.12539851222104,0,0,0,public,public,0,1,979,1.02145045965271,0,0,1,1.02145045965271,0,0,0,public,public,0,2,1030,1.94174757281553,2,0,0,1.94174757281553,0,0,0,public,public,0,2,1038,1.92678227360308,1,0,1,1.92678227360308,0,0,0,public,public,0,3,1118,2.68336314847943,1,1,1,2.68336314847943,0,0,0,public,public,0,3,1176,2.55102040816327,2,0,0,1.70068027210884,0,0,1,public,public,0,3,1211,2.47729149463254,1,1,1,2.47729149463254,0,0,0,public/Turn-Key Health,private,1,4,1159,3.45125107851596,2,0,2,3.45125107851596,0,0,0,Turn-Key Health,private,1,2,1089,1.83654729109275,1,0,1,1.83654729109275,0,0,0,Turn-Key Health,private,1,1,1100,0.909090909090909,0,0,1,0.909090909090909,0,0,0,Turn-Key Health,private,1,0,1135,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,1177,0,0,0,0,0,0,0,0
31,5131,AR,Arkansas,Sebastian,Sebastian County Adult Detention Center,public,public,0,0,350,0,0,0,0,0,0,0,0,public,public,0,2,394,5.0761421319797,0,1,1,5.0761421319797,0,0,0,public,public,0,1,420,2.38095238095238,0,0,0,0,0,1,0,public,public,0,1,313,3.19488817891374,0,0,1,3.19488817891374,0,0,0,public,public,0,2,321,6.23052959501558,0,2,0,6.23052959501558,0,0,0,public,public,0,2,340,5.88235294117647,2,0,0,5.88235294117647,0,0,0,public,public,0,4,385,10.3896103896104,2,1,1,10.3896103896104,0,0,0,public,public,0,0,421,0,0,0,0,0,0,0,0,public,public,0,0,518,0,0,0,0,0,0,0,0,public,public,0,0,522,0,0,0,0,0,0,0,0,public,public,0,3,420,7.14285714285714,1,1,0,4.76190476190476,0,0,1,public/Turn-Key Health,private,1,2,371.42,5.38473964783803,0,0,2,5.38473964783803,0,0,0
33,5143,AR,Arkansas,Washington,Washington County Detention Center,public,public,0,0,546,0,0,0,0,0,0,0,0,public,public,0,0,495,0,0,0,0,0,0,0,0,public,public,0,0,573,0,0,0,0,0,0,0,0,public,public,0,1,459,2.17864923747277,0,0,1,2.17864923747277,0,0,0,public,public,0,1,462,2.16450216450216,1,0,0,2.16450216450216,0,0,0,public,public,0,0,526,0,0,0,0,0,0,0,0,public,public,0,2,593,3.37268128161889,2,0,0,3.37268128161889,0,0,0,Southern Health Partners,private,1,0,646,0,0,0,0,0,0,0,0,Karas Correctional Health,private,1,1,604,1.65562913907285,1,0,0,1.65562913907285,0,0,0,Karas Correctional Health,private,1,0,659,0,0,0,0,0,0,0,0,Karas Correctional Health,private,1,0,678,0,0,0,0,0,0,0,0,Karas Correctional Health,private,1,1,693,1.44300144300144,0,0,0,0,0,1,0
34,5145,AR,Arkansas,White,White County Detention Center,,,,,188,,,,,0,,,,Advanced Correctional Healthcare,private,1,0,179,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,197,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,192,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,0,246,0,0,0,0,0,0,0,0,Advanced Correctional Healthcare,private,1,1,263,3.80228136882129,0,1,0,3.80228136882129,0,0,0,Advanced Correctional Healthcare,private,1,1,290,3.44827586206897,0,1,0,3.44827586206897,0,0,0,Advanced Correctional Healthcare,private,1,2,292,6.84931506849315,1,,,3.42465753424658,,,,Advanced Correctional Healthcare,private,1,1,278,3.59712230215827,1,0,0,3.59712230215827,0,0,0,Turn-Key Health,private,1,0,288,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,245,0,0,0,0,0,0,0,0,Turn-Key Health,private,1,0,278,0,0,0,0,0,0,0,0
36,6001,CA,California,Alameda,Alameda County Glenn E. Dyer Detention Facility,Corizon Health,private,1,0,637,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,798,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,801,1.24843945068664,0,0,1,1.24843945068664,0,0,0,Corizon Health,private,1,2,585,3.41880341880342,0,1,1,3.41880341880342,0,0,0,Corizon Health,private,1,0,438,0,0,0,0,0,0,0,0,Corizon Health,private,1,0,826,0,0,0,0,0,0,0,0,Corizon Health,private,1,1,434,2.30414746543779,1,0,0,2.30414746543779,0,0,0,Corizon Health,private,1,1,391,2.55754475703325,0,1,0,2.55754475703325,0,0,0,Corizon Health/Wellpath,private,1,0,381,0,0,0,0,0,0,0,0,Wellpath,private,1,0,404,0,0,0,0,0,0,0,0,Wellpath,private,1,0,421,0,0,0,0,0,0,0,0,Wellpath,private,1,0,375,0,0,0,0,0,0,0,0
35,6001,CA,California,Alameda,Alameda County Santa Rita Jail,Corizon Health,private,1,13,3833,3.3915992695017,1,4,7,3.13070701800157,0,1,0,Corizon Health,private,1,3,3597,0.834028356964137,0,0,2,0.556018904642758,1,0,0,Corizon Health,private,1,8,3320,2.40963855421687,2,1,4,2.10843373493976,1,0,0,Corizon Health,private,1,1,3182,0.314267756128221,0,0,1,0.314267756128221,0,0,0,Corizon Health,private,1,5,2867,1.74398325776073,1,1,2,1.39518660620858,0,0,1,Corizon Health,private,1,7,2984,2.34584450402145,1,0,6,2.34584450402145,0,0,0,Corizon Health,private,1,8,2797,2.86020736503397,3,1,4,2.86020736503397,0,0,0,Corizon Health,private,1,7,2255,3.10421286031042,4,0,3,3.10421286031042,0,0,0,Corizon Health/Wellpath,private,1,6,2118,2.8328611898017,2,0,3,2.36071765816808,0,1,0,Wellpath,private,1,6,2129,2.81822451855331,2,1,1,1.87881634570221,,1,,Wellpath,private,1,4,2144,1.86567164179104,1,,2,1.39925373134328,,,,Wellpath,private,1,10,2365,4.22832980972516,2,,3,2.11416490486258,,2,
504,6013,CA,California,Contra Costa,Contra Costa Martinez Detention Facility,public,public,0,1,658,1.51975683890578,0,0,1,1.51975683890578,0,0,0,public,public,0,3,697,4.30416068866571,0,0,3,4.30416068866571,0,0,0,public,public,0,0,653,0,0,0,0,0,0,0,0,public,public,0,0,629,0,0,0,0,0,0,0,0,public,public,0,2,643,3.1104199066874,0,1,1,3.1104199066874,0,0,0,public,public,0,2,634,3.15457413249211,1,0,1,3.15457413249211,0,0,0,public,public,0,2,651,3.07219662058372,1,0,1,3.07219662058372,0,0,0,public,public,0,3,666,4.50450450450451,3,0,0,4.50450450450451,0,0,0,public,public,0,2,662,3.02114803625378,2,0,0,3.02114803625378,0,0,0,public,public,0,0,662,0,0,0,0,0,0,0,0,public,public,0,5,638,7.83699059561129,1,1,1,4.70219435736677,2,0,0,public,public,0,3,493,6.08519269776876,1,0,1,4.05679513184584,1,0,0
